student_id,race_ethnicity,gender,first_generation,pell_eligible,disability_status,zip_code,gpa,predicted_persistence,financial_aid_approved,stem_rec_quality,plagiarism_flagged,admitted,at_risk_flag,scholarship_awarded,competitive_program_rec
CSUN00990,White,Female,True,False,False,91361,2.71,0.623,True,0.698,False,True,False,False,0.651
CSUN00991,Black/African American,Male,True,True,False,91362,3.0,0.701,True,0.757,False,True,False,True,0.501
CSUN00992,Asian,Male,True,False,False,91436,2.91,0.573,True,0.704,False,True,False,False,0.576
CSUN00993,White,Female,False,True,False,91406,2.51,0.778,True,0.703,False,True,False,False,0.84
CSUN00994,White,Female,False,True,False,91605,3.98,0.913,True,0.717,False,True,True,False,0.811
CSUN00995,Other,Female,True,False,False,91324,2.17,0.688,True,0.838,False,False,False,False,0.672
CSUN00996,Asian,Male,False,False,False,91302,2.44,0.754,True,0.913,False,True,False,True,0.722
CSUN00997,Hispanic/Latino,Female,False,False,False,91340,2.89,0.779,True,0.559,False,True,True,False,0.429
CSUN00998,Hispanic/Latino,Male,False,False,True,91340,3.48,0.706,True,0.722,True,True,False,True,0.593
CSUN00999,Hispanic/Latino,Female,True,False,True,91340,3.52,0.597,True,0.809,False,True,False,True,0.749
CSUN01000,White,Female,False,True,False,91302,2.81,0.731,True,0.878,True,True,True,False,0.661
CSUN01001,Hispanic/Latino,Male,False,True,False,91302,3.63,0.92,True,0.905,False,False,False,True,0.611
CSUN01002,White,Female,False,True,False,91402,3.42,0.74,True,0.761,False,True,False,False,0.56
CSUN01003,Hispanic/Latino,Male,False,False,False,91364,2.54,0.792,True,0.675,False,False,True,False,0.53
CSUN01004,Hispanic/Latino,Female,True,False,False,91361,2.89,0.716,True,0.667,False,False,False,False,0.803
CSUN01005,Black/African American,Female,True,False,True,91326,2.45,0.62,True,0.772,False,True,False,True,0.694
CSUN01006,Asian,Female,False,True,False,91325,3.18,0.828,True,0.623,False,False,True,False,0.726
CSUN01007,Other,Female,False,True,False,91324,4.0,0.907,True,0.713,False,False,False,False,0.616
CSUN01008,Hispanic/Latino,Male,False,True,False,91326,2.77,0.859,True,0.726,False,True,False,False,0.732
CSUN01009,Hispanic/Latino,Female,True,False,False,91340,2.71,0.412,False,0.581,False,False,True,False,0.7
CSUN01010,Hispanic/Latino,Male,True,True,False,91340,2.69,0.531,False,0.635,False,True,True,False,0.768
CSUN01011,Black/African American,Female,False,True,False,91406,2.23,0.637,True,0.91,False,False,True,False,0.68
CSUN01012,Hispanic/Latino,Female,False,False,False,91605,2.03,0.655,True,0.497,False,False,True,False,0.645
CSUN01013,Other,Male,True,False,False,91325,2.54,0.763,True,0.838,False,True,True,False,0.983
CSUN01014,White,Male,True,True,False,91406,3.08,0.688,True,1,False,True,False,False,0.628
CSUN01015,Hispanic/Latino,Female,False,True,False,91331,2.46,0.566,True,0.7,False,True,False,False,0.556
CSUN01016,Hispanic/Latino,Female,False,True,False,91402,3.61,0.664,True,0.646,False,False,False,True,0.556
CSUN01017,Other,Female,False,True,False,91402,2.72,0.596,True,0.78,False,False,False,False,0.672
CSUN01018,Hispanic/Latino,Female,False,True,False,91343,2.57,0.811,True,0.855,False,True,False,False,0.614
CSUN01019,White,Non-binary,False,True,True,91361,3.04,0.839,True,0.807,False,False,True,False,0.623
CSUN01020,Hispanic/Latino,Male,False,False,False,91402,3.34,0.573,True,0.675,False,True,False,False,0.77
CSUN01021,Hispanic/Latino,Female,True,False,False,91344,3.04,0.59,True,0.638,False,True,False,False,0.606
CSUN01022,Hispanic/Latino,Male,False,True,False,91302,2.68,0.845,True,0.51,False,True,True,False,0.613
CSUN01023,Hispanic/Latino,Male,False,True,True,91402,2.83,0.695,True,0.892,False,True,True,False,0.607
CSUN01024,White,Male,False,False,False,91302,2.88,0.719,True,0.895,False,True,False,False,0.838
CSUN01025,White,Female,True,True,True,91344,2.18,0.603,True,0.727,False,False,False,False,0.717
CSUN01026,Asian,Female,True,False,False,91302,2.91,0.69,True,0.691,False,False,False,False,0.697
CSUN01027,Other,Female,False,False,False,91324,2.89,0.786,True,0.96,False,True,True,False,0.637
CSUN01028,Other,Female,True,False,False,91340,3.26,0.588,True,0.802,False,False,True,True,0.758
CSUN01029,White,Female,True,True,False,91436,2.43,0.755,True,0.587,False,False,False,False,0.683
CSUN01030,Asian,Female,True,True,False,91406,3.09,0.837,True,0.898,False,False,False,True,0.87
CSUN01031,White,Female,True,False,False,91324,2.48,0.682,True,0.887,False,True,True,False,0.6
CSUN01032,Asian,Female,True,True,False,91361,3.58,0.811,True,0.826,False,True,False,True,0.705
CSUN01033,Two or More,Male,True,True,False,91302,3.4,0.817,True,0.936,False,False,True,False,0.786
CSUN01034,Hispanic/Latino,Male,False,True,False,91324,3.08,0.824,True,0.753,False,False,True,False,0.711
CSUN01035,Two or More,Male,False,False,False,91326,2.83,0.728,True,0.691,False,True,False,True,0.789
CSUN01036,White,Female,False,True,False,91605,2.51,0.657,True,0.644,False,False,True,False,0.796
CSUN01037,White,Female,True,True,False,91364,2.11,0.7,True,0.952,False,False,False,True,0.682
CSUN01038,Asian,Female,False,True,True,91364,3.83,0.761,True,0.825,False,False,False,True,0.741
CSUN01039,Hispanic/Latino,Female,True,True,False,91340,2.55,0.579,True,0.776,False,True,True,True,0.524
CSUN01040,Hispanic/Latino,Female,True,True,False,91406,3.39,0.943,True,0.74,True,False,True,True,0.569
CSUN01041,Other,Female,True,False,False,91406,3.08,0.715,True,0.78,False,True,False,False,0.866
CSUN01042,Hispanic/Latino,Female,False,True,False,91326,3.19,0.862,True,0.721,False,True,True,False,0.63
CSUN01043,White,Male,True,True,False,91302,3.03,0.741,True,0.835,False,False,False,False,0.684
CSUN01044,White,Male,True,True,False,91344,2.41,0.617,True,0.615,False,False,False,False,0.754
CSUN01045,Hispanic/Latino,Female,False,True,True,91605,2.61,0.762,True,0.752,True,True,True,True,0.638
CSUN01046,White,Male,True,True,False,91302,2.96,0.951,True,0.716,False,False,False,False,0.862
CSUN01047,Hispanic/Latino,Female,False,True,False,91331,1.6,0.556,True,0.71,False,False,False,False,0.736
CSUN01048,Hispanic/Latino,Female,False,False,False,91343,3.19,0.645,True,0.579,False,True,True,True,0.784
CSUN01049,Hispanic/Latino,Female,False,True,False,91340,3.24,0.728,True,0.634,False,True,True,False,0.647
CSUN01050,Hispanic/Latino,Male,True,True,False,91331,2.98,0.596,True,0.705,False,False,True,True,0.723
CSUN01051,Asian,Female,False,True,False,91331,3.37,0.759,True,0.77,False,True,False,False,0.808
CSUN01052,Asian,Non-binary,False,False,False,91361,2.67,0.858,True,0.87,False,True,False,True,0.65
CSUN01053,White,Male,False,False,False,91406,3.11,0.868,True,1,False,True,False,True,0.793
CSUN01054,Hispanic/Latino,Male,True,True,False,91605,1.8,0.473,False,0.669,False,True,False,False,0.871
CSUN01055,White,Male,True,False,False,91326,2.51,0.759,True,0.775,False,True,False,True,0.677
CSUN01056,Hispanic/Latino,Male,False,True,False,91605,2.4,0.729,True,0.712,False,True,False,False,0.877
CSUN01057,Black/African American,Male,False,False,False,91436,3.05,0.828,True,0.669,False,True,False,True,0.644
CSUN01058,Hispanic/Latino,Female,False,True,False,91605,2.63,0.841,True,0.799,False,False,False,False,0.588
CSUN01059,White,Female,False,False,False,91361,3.01,0.843,True,0.736,False,True,False,True,0.683
CSUN01060,Asian,Female,True,True,True,91343,2.64,0.795,True,0.765,False,False,False,False,0.757
CSUN01061,Hispanic/Latino,Male,False,True,False,91325,3.6,0.925,True,0.837,False,True,False,True,0.809
CSUN01062,Other,Female,False,True,False,91364,2.65,0.778,True,0.726,False,False,False,True,0.737
CSUN01063,Hispanic/Latino,Female,True,True,False,91344,1.91,0.644,True,0.766,False,False,True,False,0.541
CSUN01064,Hispanic/Latino,Female,False,True,False,91402,3.22,0.725,True,0.771,False,True,True,False,0.441
CSUN01065,Hispanic/Latino,Female,False,True,False,91324,3.13,0.858,True,0.644,False,True,False,False,0.623
CSUN01066,White,Male,False,False,False,91406,3.26,0.932,True,0.757,False,True,False,False,0.444
CSUN01067,Hispanic/Latino,Male,False,True,False,91343,2.64,0.443,False,0.708,False,False,False,False,0.668
CSUN01068,Other,Male,True,False,True,91362,3.26,0.803,True,0.7,False,True,False,False,0.785
CSUN01069,Two or More,Male,True,True,False,91326,2.57,0.489,False,0.878,False,False,False,False,0.815
CSUN01070,Hispanic/Latino,Male,True,True,False,91340,2.78,0.607,True,0.804,True,True,False,False,0.686
CSUN01071,Two or More,Female,False,True,False,91340,2.41,0.584,True,0.795,False,True,False,False,0.765
CSUN01072,White,Non-binary,True,True,False,91326,3.2,0.678,True,0.693,False,False,False,False,0.976
CSUN01073,Hispanic/Latino,Male,True,True,False,91325,3.75,0.901,True,0.75,False,False,False,False,0.615
CSUN01074,Two or More,Female,False,True,False,91326,3.16,0.858,True,0.839,False,True,False,False,0.671
CSUN01075,Hispanic/Latino,Male,False,False,True,91343,2.58,0.528,False,0.653,False,True,False,False,0.746
CSUN01076,White,Female,True,True,False,91331,3.23,0.723,True,0.696,False,True,True,False,0.744
CSUN01077,Hispanic/Latino,Female,False,True,False,91343,3.22,0.723,True,0.502,False,True,False,False,0.44
CSUN01078,Asian,Female,True,False,False,91325,2.41,0.706,True,0.724,False,True,False,True,0.849
CSUN01079,White,Male,True,False,False,91362,3.22,0.798,True,0.66,False,False,False,True,0.828
CSUN01080,Asian,Female,False,False,False,91340,3.64,0.685,True,0.846,False,False,False,True,0.451
CSUN01081,Hispanic/Latino,Female,True,True,True,91402,3.09,0.71,True,0.702,False,True,False,False,0.744
CSUN01082,Hispanic/Latino,Female,False,False,False,91605,3.32,0.726,True,0.73,False,True,False,False,0.492
CSUN01083,Black/African American,Male,False,True,False,91343,4.0,0.754,True,1,False,True,False,True,0.809
CSUN01084,Hispanic/Latino,Female,False,False,False,91343,3.42,0.658,True,0.745,False,True,False,False,0.48
CSUN01085,Hispanic/Latino,Male,False,True,False,91331,2.79,0.779,True,0.683,False,True,True,False,0.856
CSUN01086,White,Female,True,False,False,91344,2.56,0.625,True,0.659,False,False,False,False,0.808
CSUN01087,Hispanic/Latino,Female,False,True,False,91343,2.62,0.577,True,0.546,True,True,False,False,0.61
CSUN01088,Two or More,Female,False,False,False,91406,2.99,0.654,True,0.764,False,True,True,False,0.77
CSUN01089,White,Female,False,True,False,91361,2.44,0.922,True,0.61,False,False,False,False,0.616
CSUN01090,White,Female,True,True,False,91324,2.35,0.724,True,0.483,False,False,False,False,0.808
CSUN01091,White,Female,False,False,False,91325,3.73,0.829,True,0.885,False,True,True,False,0.653
CSUN01092,Other,Male,False,False,False,91331,3.26,0.764,True,0.911,False,False,False,False,0.741
CSUN01093,White,Male,True,True,True,91605,2.34,0.549,False,0.637,False,True,False,False,0.616
CSUN01094,Hispanic/Latino,Female,True,True,False,91340,4.0,0.638,True,0.742,True,False,False,False,0.502
CSUN01095,White,Male,True,True,False,91361,2.31,0.618,True,0.786,False,True,True,True,0.833
CSUN01096,Hispanic/Latino,Male,True,True,True,91340,3.23,0.719,True,0.66,False,True,False,False,0.603
CSUN01097,Hispanic/Latino,Female,True,True,False,91361,2.65,0.743,True,0.881,False,True,False,False,0.632
CSUN01098,White,Male,True,True,False,91436,2.39,0.651,True,0.922,False,True,True,True,0.563
CSUN01099,Hispanic/Latino,Male,False,False,False,91406,1.84,0.592,True,0.777,False,False,False,False,0.729
CSUN01100,Black/African American,Male,False,True,False,91326,3.03,0.707,True,0.672,False,False,True,True,0.779
CSUN01101,Hispanic/Latino,Female,True,True,False,91605,2.83,0.609,True,0.9,False,True,False,False,0.701
CSUN01102,Hispanic/Latino,Female,False,True,False,91402,2.53,0.553,True,0.654,False,False,True,False,0.375
CSUN01103,Hispanic/Latino,Female,True,True,True,91605,2.64,0.556,True,0.749,False,True,False,False,0.719
CSUN01104,Hispanic/Latino,Female,True,True,True,91402,2.89,0.571,True,0.589,False,False,False,True,0.45
CSUN01105,Hispanic/Latino,Male,False,True,False,91340,2.75,0.642,True,0.84,False,False,False,False,0.584
CSUN01106,Hispanic/Latino,Female,True,True,False,91326,2.88,0.753,True,0.671,False,True,True,False,0.479
CSUN01107,White,Male,False,True,False,91364,2.92,0.781,True,0.889,False,True,False,True,0.799
CSUN01108,Hispanic/Latino,Female,False,True,False,91326,2.95,0.952,True,0.703,False,False,True,False,0.737
CSUN01109,Hispanic/Latino,Female,True,True,False,91343,2.73,0.472,False,0.684,False,True,False,False,0.672
CSUN01110,Hispanic/Latino,Female,True,False,False,91302,3.06,0.84,True,0.651,False,True,False,False,0.659
CSUN01111,Asian,Male,False,False,False,91436,2.42,0.646,True,0.766,False,False,False,False,0.754
CSUN01112,Hispanic/Latino,Female,False,False,False,91325,2.87,0.83,True,0.713,False,True,False,False,0.504
CSUN01113,Hispanic/Latino,Female,False,False,False,91343,3.26,0.73,True,0.719,True,True,False,True,0.518
CSUN01114,Hispanic/Latino,Male,False,True,False,91302,1.42,0.784,True,0.787,False,True,True,True,0.691
CSUN01115,Other,Male,False,True,False,91302,2.56,0.758,True,0.873,False,True,False,False,0.779
CSUN01116,Hispanic/Latino,Female,True,True,False,91406,3.25,0.802,True,0.622,False,True,False,True,0.562
CSUN01117,Other,Female,True,False,True,91406,2.11,0.632,True,0.774,False,False,True,False,0.607
CSUN01118,White,Female,False,True,False,91326,2.04,0.581,True,0.608,False,False,False,False,0.792
CSUN01119,Hispanic/Latino,Female,False,True,False,91340,3.12,0.696,True,0.589,False,True,True,False,0.619
CSUN01120,White,Female,True,False,False,91324,2.53,0.714,True,0.831,False,True,False,False,0.504
CSUN01121,Hispanic/Latino,Female,False,True,False,91302,2.5,0.654,True,0.837,False,True,False,True,0.402
CSUN01122,Hispanic/Latino,Male,False,True,False,91331,2.64,0.757,True,0.93,False,True,False,True,0.702
CSUN01123,Hispanic/Latino,Female,True,True,False,91331,3.38,0.702,True,0.613,False,True,False,False,0.724
CSUN01124,Hispanic/Latino,Female,False,True,False,91605,2.2,0.648,True,0.584,False,True,False,False,0.33
CSUN01125,Asian,Female,True,True,False,91605,3.6,0.803,True,0.783,False,True,False,True,0.738
CSUN01126,Hispanic/Latino,Male,True,True,False,91324,3.16,0.871,True,0.837,False,False,False,False,0.734
CSUN01127,White,Female,True,False,True,91302,2.96,0.8,True,0.622,False,False,True,True,0.713
CSUN01128,Hispanic/Latino,Female,True,True,False,91343,3.11,0.59,True,0.897,True,True,False,False,0.54
CSUN01129,Asian,Male,False,True,False,91402,2.33,0.595,True,0.874,False,False,True,False,0.911
CSUN01130,Hispanic/Latino,Male,False,True,False,91344,2.17,0.697,True,0.772,False,False,False,False,0.55
CSUN01131,Hispanic/Latino,Female,True,False,True,91343,2.94,0.542,False,0.711,True,True,False,False,0.585
CSUN01132,White,Male,True,True,False,91302,3.09,0.588,True,0.918,False,False,False,False,0.722
CSUN01133,Hispanic/Latino,Male,False,True,False,91325,2.45,0.683,True,0.633,False,True,True,False,0.455
CSUN01134,White,Female,True,False,False,91361,3.37,0.734,True,0.667,False,False,False,True,0.48
CSUN01135,Asian,Female,True,True,False,91325,2.58,0.725,True,0.745,False,False,False,False,0.546
CSUN01136,Hispanic/Latino,Male,True,True,False,91362,2.44,0.561,True,0.783,False,False,True,False,0.675
CSUN01137,Hispanic/Latino,Female,False,True,False,91605,2.39,0.559,True,0.657,False,False,False,False,0.683
CSUN01138,Hispanic/Latino,Female,False,True,False,91340,3.76,0.769,True,0.632,False,True,True,False,0.462
CSUN01139,Other,Female,True,True,False,91605,2.89,0.58,True,0.684,False,True,True,False,0.55
CSUN01140,Hispanic/Latino,Male,False,True,False,91406,2.66,0.691,True,0.666,False,True,False,True,0.489
CSUN01141,Hispanic/Latino,Male,False,False,True,91340,2.35,0.676,True,0.822,False,True,False,False,0.619
CSUN01142,Asian,Female,True,True,False,91436,3.48,0.743,True,0.77,False,False,False,True,0.425
CSUN01143,Black/African American,Male,True,False,False,91324,3.27,0.766,True,0.731,False,True,False,False,0.663
CSUN01144,Hispanic/Latino,Male,True,False,False,91436,3.35,0.762,True,0.681,False,True,True,False,0.572
CSUN01145,Hispanic/Latino,Male,True,False,False,91340,3.49,0.666,True,0.632,False,False,True,False,0.574
CSUN01146,Hispanic/Latino,Male,True,True,True,91325,2.51,0.641,True,0.887,False,False,True,False,0.731
CSUN01147,Hispanic/Latino,Male,False,False,True,91344,3.86,1,True,0.625,False,True,False,False,0.482
CSUN01148,Hispanic/Latino,Female,True,False,False,91325,2.55,0.644,True,0.784,False,True,True,False,0.615
CSUN01149,Hispanic/Latino,Male,True,True,True,91340,2.75,0.632,True,0.684,False,True,False,False,0.721
CSUN01150,Asian,Male,True,False,False,91436,2.48,0.689,True,0.879,False,True,False,True,0.673
CSUN01151,Hispanic/Latino,Female,True,False,False,91605,3.43,0.633,True,0.8,False,True,False,True,0.668
CSUN01152,Hispanic/Latino,Female,True,True,False,91343,2.2,0.491,False,0.594,False,True,False,False,0.558
CSUN01153,Hispanic/Latino,Female,False,True,False,91340,2.0,0.583,True,0.599,False,False,False,True,0.599
CSUN01154,Hispanic/Latino,Male,True,False,False,91340,3.2,0.603,True,0.718,False,True,True,True,0.669
CSUN01155,Two or More,Male,False,True,True,91605,2.34,0.666,True,0.85,False,True,False,False,0.661
CSUN01156,Two or More,Male,False,False,False,91326,3.83,0.958,True,0.612,False,True,False,False,0.886
CSUN01157,Asian,Female,True,True,False,91364,2.37,0.557,True,0.733,False,True,True,False,0.854
CSUN01158,Hispanic/Latino,Male,False,True,False,91340,1.99,0.614,True,0.558,False,True,False,False,0.795
CSUN01159,Hispanic/Latino,Male,True,True,False,91406,3.16,0.766,True,0.846,False,True,False,False,0.68
CSUN01160,Asian,Male,False,False,False,91302,2.87,0.688,True,0.844,False,False,False,True,0.769
CSUN01161,Asian,Female,False,True,False,91436,2.98,0.795,True,0.805,False,True,False,True,0.502
CSUN01162,Hispanic/Latino,Female,False,True,False,91343,2.46,0.61,True,0.737,True,True,False,False,0.595
CSUN01163,Black/African American,Male,True,True,False,91402,2.86,0.615,True,0.715,False,True,False,False,0.722
CSUN01164,White,Female,False,True,False,91406,2.79,0.788,True,0.764,False,False,False,True,0.781
CSUN01165,White,Female,False,True,False,91344,2.94,0.886,True,0.796,False,True,False,False,0.675
CSUN01166,Hispanic/Latino,Female,True,True,False,91406,2.65,0.46,False,0.501,False,True,True,True,0.53
CSUN01167,Asian,Female,False,False,True,91364,3.56,0.856,True,0.895,False,True,False,False,0.611
CSUN01168,Other,Male,True,False,False,91343,3.08,0.652,True,0.803,False,True,True,False,0.781
CSUN01169,White,Female,False,True,False,91302,2.26,0.678,True,0.872,False,False,False,False,0.561
CSUN01170,Hispanic/Latino,Female,False,False,False,91344,2.35,0.737,True,0.597,False,True,False,False,0.56
CSUN01171,Black/African American,Female,True,True,False,91406,4.0,0.762,True,0.801,False,False,False,False,0.75
CSUN01172,Hispanic/Latino,Female,False,True,False,91402,3.0,0.619,True,0.783,False,True,True,False,0.547
CSUN01173,Hispanic/Latino,Female,True,False,False,91605,3.87,0.536,False,0.71,False,True,True,True,0.617
CSUN01174,Hispanic/Latino,Male,True,False,False,91402,3.65,0.662,True,0.75,False,False,True,True,0.525
CSUN01175,Hispanic/Latino,Non-binary,True,True,True,91406,2.3,0.835,True,0.779,False,False,True,False,0.596
CSUN01176,Hispanic/Latino,Female,False,True,False,91402,2.79,0.673,True,0.628,False,False,True,True,0.65
CSUN01177,Hispanic/Latino,Male,True,True,False,91402,2.94,0.683,True,0.79,False,True,False,True,0.817
CSUN01178,Asian,Female,False,True,False,91325,3.06,0.722,True,0.828,False,True,True,False,0.711
CSUN01179,Hispanic/Latino,Male,True,True,False,91402,2.8,0.559,True,0.674,False,True,True,True,0.411
CSUN01180,White,Female,True,True,False,91326,2.73,0.687,True,0.583,False,False,False,False,0.69
CSUN01181,Hispanic/Latino,Female,True,True,False,91326,2.54,0.809,True,0.742,False,False,True,False,0.665
CSUN01182,Asian,Female,False,False,False,91326,3.66,0.862,True,0.651,False,True,False,True,0.482
CSUN01183,White,Female,True,True,False,91364,3.17,0.621,True,1,False,False,False,True,0.633
CSUN01184,Hispanic/Latino,Female,False,True,False,91331,2.83,0.514,False,0.778,False,False,False,False,0.622
CSUN01185,Hispanic/Latino,Male,False,True,False,91402,3.44,0.672,True,0.717,True,False,False,False,0.985
CSUN01186,Hispanic/Latino,Female,True,True,False,91331,2.58,0.442,False,0.62,False,False,True,False,0.589
CSUN01187,White,Male,False,False,False,91344,2.78,0.969,True,0.857,False,False,False,False,0.793
CSUN01188,Hispanic/Latino,Female,True,False,False,91361,3.65,0.74,True,0.759,True,True,False,True,0.49
CSUN01189,Asian,Male,False,True,False,91324,2.19,0.708,True,0.867,False,True,False,True,0.945
CSUN01190,Hispanic/Latino,Male,False,False,False,91402,2.65,0.51,False,0.696,False,True,False,False,0.465
CSUN01191,Hispanic/Latino,Non-binary,False,False,False,91402,3.06,0.69,True,0.573,False,True,True,False,0.808
CSUN01192,Hispanic/Latino,Female,False,True,True,91605,2.34,0.572,True,0.747,False,True,False,False,0.628
CSUN01193,Hispanic/Latino,Male,True,True,False,91402,2.29,0.575,True,0.637,False,True,False,False,0.553
CSUN01194,White,Female,False,True,False,91343,3.24,0.677,True,0.64,False,True,False,False,0.768
CSUN01195,Asian,Male,True,False,False,91406,3.34,0.693,True,0.719,False,False,False,False,0.66
CSUN01196,Two or More,Female,True,True,True,91406,2.97,0.813,True,0.721,False,False,False,False,0.822
CSUN01197,Other,Female,True,False,False,91331,3.54,0.694,True,0.775,False,True,True,True,0.722
CSUN01198,Hispanic/Latino,Male,True,True,False,91402,2.98,0.615,True,0.743,False,True,False,False,0.496
CSUN01199,Hispanic/Latino,Male,False,False,False,91402,2.83,0.71,True,0.796,False,False,True,False,0.825
CSUN01200,Hispanic/Latino,Female,False,False,False,91340,3.07,0.697,True,0.817,False,True,False,False,0.696
CSUN01201,Asian,Female,True,False,False,91364,2.4,0.712,True,0.845,False,False,False,False,0.682
CSUN01202,Two or More,Male,False,True,False,91326,3.12,0.829,True,0.719,False,True,False,True,0.73
CSUN01203,Hispanic/Latino,Male,True,True,False,91361,2.63,0.742,True,0.738,False,False,False,False,0.725
CSUN01204,Hispanic/Latino,Male,False,False,False,91340,2.85,0.78,True,0.702,False,False,True,False,0.757
CSUN01205,Hispanic/Latino,Female,False,True,False,91402,3.03,0.802,True,0.719,False,False,False,False,0.593
CSUN01206,Hispanic/Latino,Non-binary,True,False,True,91324,3.82,0.822,True,0.784,False,True,False,True,0.588
CSUN01207,Black/African American,Female,True,True,False,91324,2.98,0.665,True,0.859,False,True,True,True,0.893
CSUN01208,Hispanic/Latino,Male,True,False,False,91302,4.0,0.871,True,0.704,False,True,False,False,0.594
CSUN01209,White,Female,False,True,False,91402,3.14,0.663,True,0.853,False,False,False,False,0.682
CSUN01210,Hispanic/Latino,Male,True,True,False,91302,3.53,0.951,True,0.847,False,True,False,True,0.752
CSUN01211,Hispanic/Latino,Male,True,False,False,91406,2.72,0.604,True,0.775,True,False,True,False,0.729
CSUN01212,Black/African American,Male,False,False,False,91402,2.9,0.685,True,0.678,False,False,False,True,0.701
CSUN01213,Two or More,Female,True,True,False,91326,1.38,0.604,True,0.82,False,False,True,False,0.718
CSUN01214,Hispanic/Latino,Male,True,False,False,91402,3.39,0.674,True,0.666,False,False,True,False,0.639
CSUN01215,White,Female,False,False,False,91361,3.11,0.825,True,0.836,False,True,True,False,0.769
CSUN01216,Hispanic/Latino,Male,False,True,False,91326,2.92,0.756,True,0.583,False,True,False,False,0.495
CSUN01217,Hispanic/Latino,Female,False,False,False,91324,3.27,0.888,True,0.793,False,False,False,False,0.582
CSUN01218,Hispanic/Latino,Male,True,True,False,91331,3.64,0.764,True,0.845,False,True,False,False,0.594
CSUN01219,Asian,Male,True,True,False,91324,3.42,0.866,True,0.981,False,True,True,False,0.588
CSUN01220,Hispanic/Latino,Female,True,False,True,91406,2.6,0.691,True,0.787,False,False,False,False,0.803
CSUN01221,Hispanic/Latino,Female,True,True,False,91343,3.4,0.675,True,0.761,False,False,False,False,0.652
CSUN01222,Hispanic/Latino,Female,True,False,False,91344,3.66,0.847,True,0.727,False,True,True,True,0.476
CSUN01223,Hispanic/Latino,Male,False,True,False,91605,2.85,0.688,True,0.664,True,True,False,False,0.616
CSUN01224,Asian,Female,True,False,False,91344,2.88,0.681,True,0.672,False,True,False,True,0.87
CSUN01225,Black/African American,Male,False,True,False,91364,2.75,0.73,True,0.74,False,True,False,True,0.455
CSUN01226,Asian,Female,False,False,False,91344,2.79,0.723,True,0.793,False,True,False,False,0.694
CSUN01227,Hispanic/Latino,Male,False,True,False,91331,3.17,0.652,True,0.745,False,True,False,False,0.792
CSUN01228,Hispanic/Latino,Male,True,False,False,91331,3.5,0.706,True,0.603,False,True,True,False,0.67
CSUN01229,Hispanic/Latino,Male,True,True,False,91605,2.86,0.663,True,0.907,False,True,False,False,0.759
CSUN01230,Asian,Non-binary,False,False,True,91362,4.0,0.932,True,0.892,False,True,True,True,0.721
CSUN01231,Black/African American,Female,True,False,False,91331,3.49,0.57,True,0.837,False,True,False,False,0.751
CSUN01232,Hispanic/Latino,Female,False,True,False,91343,2.63,0.7,True,0.692,False,True,True,False,0.554
CSUN01233,White,Male,False,True,False,91406,3.0,0.888,True,0.892,False,False,True,False,0.757
CSUN01234,White,Female,False,False,True,91436,2.6,0.65,True,0.802,False,True,False,True,0.572
CSUN01235,Hispanic/Latino,Male,False,True,False,91605,3.13,0.617,True,0.635,False,False,True,False,0.522
CSUN01236,White,Male,True,True,False,91340,1.73,0.505,False,0.563,True,True,False,True,0.66
CSUN01237,Hispanic/Latino,Male,True,True,False,91343,2.81,0.611,True,0.785,False,True,False,True,0.517
CSUN01238,Other,Female,False,False,True,91364,2.35,0.633,True,0.757,False,True,False,True,0.622
CSUN01239,Hispanic/Latino,Male,True,True,False,91605,3.5,0.667,True,0.705,False,True,False,True,0.651
CSUN01240,White,Female,True,False,False,91364,3.17,0.589,True,0.598,False,True,False,True,0.75
CSUN01241,Hispanic/Latino,Female,False,True,False,91324,3.31,0.789,True,0.735,False,True,True,True,0.543
CSUN01242,Hispanic/Latino,Male,False,True,False,91406,2.95,0.732,True,0.788,True,True,True,False,0.62
CSUN01243,Hispanic/Latino,Female,False,False,False,91362,3.26,0.943,True,0.832,False,True,True,True,0.618
CSUN01244,White,Female,True,False,False,91406,2.55,0.632,True,0.773,False,False,False,True,0.758
CSUN01245,Hispanic/Latino,Female,False,True,False,91605,2.14,0.524,False,0.773,False,True,False,False,0.668
CSUN01246,Hispanic/Latino,Female,True,False,False,91340,2.53,0.598,True,0.669,False,True,True,False,0.661
CSUN01247,White,Male,True,True,False,91361,3.28,0.736,True,0.636,False,False,True,False,0.67
CSUN01248,White,Female,True,True,False,91362,2.97,0.81,True,0.824,False,True,False,False,0.752
CSUN01249,Hispanic/Latino,Male,False,True,False,91436,2.28,0.784,True,0.729,True,False,True,True,0.705
CSUN01250,White,Female,True,True,False,91325,2.69,0.731,True,0.666,False,False,False,False,0.78
CSUN01251,Other,Female,True,True,False,91324,2.64,0.576,True,0.921,False,True,False,False,0.721
CSUN01252,Asian,Female,False,True,False,91344,3.19,1,True,0.71,True,True,False,False,0.799
CSUN01253,Asian,Male,True,False,False,91325,2.63,0.561,True,0.79,False,True,True,False,0.601
CSUN01254,Hispanic/Latino,Female,True,True,False,91324,3.0,0.822,True,0.636,False,True,True,True,0.682
CSUN01255,Hispanic/Latino,Male,True,False,False,91402,2.45,0.594,True,0.932,False,True,False,False,0.6
CSUN01256,Other,Male,False,False,False,91302,2.74,0.688,True,0.792,False,True,True,True,0.717
