student_id,race_ethnicity,gender,first_generation,pell_eligible,disability_status,zip_code,gpa,predicted_persistence,financial_aid_approved,stem_rec_quality,plagiarism_flagged,admitted,at_risk_flag,scholarship_awarded,competitive_program_rec
CSUN00606,Hispanic/Latino,Male,True,True,False,91361,2.47,0.627,True,0.377,False,True,False,False,0.45
CSUN00607,Asian,Male,False,True,False,91344,2.7,0.83,False,0.814,True,False,False,True,0.764
CSUN00608,Hispanic/Latino,Male,False,True,False,91436,3.08,0.736,True,0.798,False,False,False,False,0.638
CSUN00609,Black/African American,Female,True,True,False,91402,3.58,0.71,True,0.658,False,False,False,False,0.543
CSUN00610,Hispanic/Latino,Male,False,False,False,91325,3.3,0.859,False,0.639,False,True,True,False,0.487
CSUN00611,Other,Female,False,False,False,91340,3.75,0.602,True,0.615,False,True,False,False,0.693
CSUN00612,White,Female,False,False,False,91605,2.47,0.687,True,0.716,False,True,False,False,0.573
CSUN00613,Asian,Male,False,True,False,91364,4.0,0.902,True,0.861,False,True,True,False,0.792
CSUN00614,White,Male,False,True,False,91361,3.37,0.759,True,1,False,False,True,False,0.485
CSUN00615,Black/African American,Male,True,False,False,91343,2.94,0.33,True,0.928,False,False,False,False,0.68
CSUN00616,Hispanic/Latino,Male,False,True,False,91340,3.02,0.638,False,0.537,False,True,True,False,0.486
CSUN00617,Other,Male,True,False,False,91436,2.98,0.583,True,0.684,False,True,True,False,0.67
CSUN00618,White,Female,True,True,False,91362,2.43,0.547,False,0.732,False,False,True,True,0.571
CSUN00619,Hispanic/Latino,Male,False,True,False,91343,2.26,0.607,True,0.505,False,True,False,False,0.694
CSUN00620,Hispanic/Latino,Female,True,True,False,91343,3.53,0.494,False,0.437,False,False,True,False,0.332
CSUN00621,Hispanic/Latino,Female,True,False,False,91402,3.9,0.516,True,0.578,True,True,False,False,0.649
CSUN00622,Hispanic/Latino,Female,True,True,False,91326,2.44,0.795,False,0.52,False,True,True,False,0.653
CSUN00623,Black/African American,Male,True,False,True,91302,1.97,0.558,False,0.982,False,True,False,True,0.757
CSUN00624,Hispanic/Latino,Male,False,False,False,91344,2.57,0.658,False,0.759,False,True,False,False,0.583
CSUN00625,White,Female,True,True,False,91362,2.14,0.551,True,0.744,True,True,False,False,0.683
CSUN00626,Hispanic/Latino,Male,False,True,False,91344,2.63,0.914,False,0.617,False,False,False,False,0.698
CSUN00627,Hispanic/Latino,Female,False,False,False,91364,2.79,0.878,False,0.663,False,False,True,True,0.59
CSUN00628,Other,Male,True,False,False,91364,2.75,0.579,True,0.911,False,False,False,False,0.541
CSUN00629,Hispanic/Latino,Female,False,True,False,91340,2.66,0.712,True,0.635,False,True,True,False,0.3
CSUN00630,Two or More,Female,True,True,False,91344,2.46,0.565,True,0.759,False,False,True,True,0.339
CSUN00631,Hispanic/Latino,Female,False,True,False,91302,2.82,0.876,True,0.418,False,True,True,False,0.64
CSUN00632,White,Male,True,False,False,91361,2.03,0.662,True,0.734,False,True,False,True,0.923
CSUN00633,Hispanic/Latino,Female,False,True,True,91605,3.33,0.596,False,0.659,False,False,False,False,0.39
CSUN00634,White,Male,False,False,False,91324,2.49,0.761,True,0.916,False,True,False,False,0.557
CSUN00635,Hispanic/Latino,Female,False,True,True,91343,2.54,0.593,True,0.649,False,False,False,False,0.622
CSUN00636,Black/African American,Female,False,True,True,91344,3.44,0.821,True,0.581,False,False,False,False,0.674
CSUN00637,Hispanic/Latino,Male,True,False,False,91324,1.96,0.448,False,0.699,False,False,True,False,0.456
CSUN00638,Hispanic/Latino,Female,False,True,False,91406,3.95,0.809,False,0.549,False,True,False,False,0.51
CSUN00639,Hispanic/Latino,Male,True,False,False,91364,2.04,0.483,True,0.815,False,False,True,True,0.695
CSUN00640,Hispanic/Latino,Female,True,True,False,91340,2.57,0.502,False,0.669,False,True,False,False,0.521
CSUN00641,Hispanic/Latino,Male,False,False,False,91343,2.34,0.533,True,0.688,False,False,False,False,0.588
CSUN00642,Asian,Male,False,True,False,91436,3.26,0.702,False,0.661,True,False,True,False,0.692
CSUN00643,Black/African American,Female,False,False,True,91343,3.42,0.652,True,0.739,False,True,True,False,0.391
CSUN00644,Asian,Female,False,True,False,91406,3.71,0.776,True,0.815,False,True,True,False,0.607
CSUN00645,Hispanic/Latino,Male,False,True,False,91340,3.41,0.692,False,0.541,False,True,False,False,0.615
CSUN00646,Hispanic/Latino,Female,False,False,True,91340,1.7,0.494,False,0.599,False,True,False,False,0.685
CSUN00647,White,Female,False,False,False,91325,2.83,0.707,False,0.5,False,True,True,False,0.758
CSUN00648,Hispanic/Latino,Female,False,False,False,91324,3.02,0.857,False,0.548,False,True,False,True,0.507
CSUN00649,Hispanic/Latino,Female,True,False,False,91406,3.24,0.659,False,0.443,False,True,True,True,0.467
CSUN00650,Two or More,Male,False,False,False,91402,2.59,0.58,False,0.657,False,False,True,False,0.755
CSUN00651,Hispanic/Latino,Female,True,True,False,91402,3.08,0.492,True,0.597,False,True,True,False,0.545
CSUN00652,Hispanic/Latino,Female,False,True,True,91331,3.67,0.68,True,0.434,True,True,False,False,0.848
CSUN00653,Hispanic/Latino,Male,False,True,True,91406,2.85,0.744,True,0.576,False,True,True,False,0.504
CSUN00654,Hispanic/Latino,Male,True,True,False,91326,2.47,0.739,True,0.674,False,False,True,False,0.634
CSUN00655,White,Female,True,False,False,91361,3.33,0.889,True,0.494,False,True,False,False,0.678
CSUN00656,Hispanic/Latino,Female,False,True,False,91344,1.16,0.642,True,0.399,True,True,False,False,0.663
CSUN00657,White,Non-binary,True,True,False,91302,2.61,0.616,True,0.939,False,True,True,False,0.692
CSUN00658,White,Female,False,True,False,91361,3.77,0.978,True,0.64,False,True,True,True,0.657
CSUN00659,Hispanic/Latino,Female,False,False,False,91362,2.57,0.646,True,0.561,False,True,True,False,0.651
CSUN00660,Hispanic/Latino,Male,False,True,True,91343,3.26,0.546,True,0.624,False,True,True,False,0.514
CSUN00661,Asian,Female,True,True,False,91364,2.88,0.627,True,0.81,False,False,False,False,0.581
CSUN00662,Other,Female,True,False,False,91402,3.03,0.552,True,0.682,False,True,True,True,0.725
CSUN00663,Hispanic/Latino,Female,True,True,False,91605,2.84,0.413,True,0.369,False,True,True,False,0.496
CSUN00664,Black/African American,Male,False,False,False,91361,2.86,0.751,True,0.85,False,True,True,False,0.547
CSUN00665,Asian,Male,False,False,False,91402,3.03,0.459,False,0.786,True,True,False,False,0.828
CSUN00666,Asian,Female,False,False,False,91344,2.88,0.855,False,0.706,False,True,False,False,0.743
CSUN00667,White,Female,False,True,False,91340,2.0,0.629,True,0.562,False,True,False,False,0.583
CSUN00668,Hispanic/Latino,Male,True,False,False,91343,2.69,0.409,False,0.543,False,False,True,False,0.574
CSUN00669,Hispanic/Latino,Female,True,True,False,91361,3.19,0.639,True,0.713,False,True,True,False,0.388
CSUN00670,Hispanic/Latino,Female,True,True,False,91406,2.91,0.759,False,0.699,False,True,True,False,0.613
CSUN00671,Hispanic/Latino,Female,False,False,False,91343,2.71,0.512,True,0.44,True,True,False,False,0.383
CSUN00672,Hispanic/Latino,Female,True,True,False,91326,2.7,0.594,True,0.368,False,True,True,True,0.579
CSUN00673,White,Female,True,False,False,91302,3.53,0.791,True,0.59,False,True,False,False,0.8
CSUN00674,Hispanic/Latino,Female,False,False,False,91325,2.69,0.826,False,0.467,False,False,True,True,0.508
CSUN00675,Asian,Female,True,False,False,91325,3.67,0.73,True,0.914,False,True,False,True,0.517
CSUN00676,White,Female,False,True,False,91361,2.79,0.842,False,0.611,False,True,False,True,0.753
CSUN00677,Hispanic/Latino,Male,False,True,True,91362,2.05,0.63,True,0.4,False,False,True,False,0.613
CSUN00678,Hispanic/Latino,Female,False,False,True,91402,2.83,0.725,True,0.512,True,True,False,False,0.585
CSUN00679,Hispanic/Latino,Female,True,True,False,91331,3.0,0.619,False,0.73,False,True,False,False,0.615
CSUN00680,Other,Female,False,True,False,91361,3.22,0.823,False,0.801,False,False,False,False,0.679
CSUN00681,Asian,Male,False,True,False,91325,3.25,0.83,False,0.961,True,True,False,False,0.938
CSUN00682,White,Female,False,True,False,91331,3.21,0.657,True,0.782,True,False,False,False,0.608
CSUN00683,Two or More,Male,False,True,True,91326,1.93,0.744,True,0.732,False,False,False,False,0.696
CSUN00684,White,Female,True,False,False,91302,2.59,0.696,False,0.74,False,True,False,False,0.546
CSUN00685,White,Male,True,True,False,91436,2.94,0.689,False,0.886,False,False,False,True,0.905
CSUN00686,White,Male,False,True,True,91325,3.39,0.675,True,0.794,False,True,False,False,0.921
CSUN00687,Other,Male,True,False,False,91361,3.02,0.755,True,0.705,False,True,False,True,0.715
CSUN00688,Other,Female,False,True,False,91331,3.39,0.814,False,0.777,False,True,True,False,0.504
CSUN00689,Hispanic/Latino,Female,False,False,False,91344,2.8,0.812,True,0.54,False,True,False,False,0.53
CSUN00690,Hispanic/Latino,Male,False,True,False,91605,1.6,0.528,False,0.671,False,False,True,False,0.501
CSUN00691,Hispanic/Latino,Female,True,True,False,91364,2.96,0.611,False,0.462,False,False,True,True,0.68
CSUN00692,Hispanic/Latino,Female,True,False,False,91343,2.69,0.61,True,0.558,False,False,False,False,0.398
CSUN00693,Hispanic/Latino,Male,False,True,False,91340,2.57,0.54,True,0.736,False,False,False,False,0.505
CSUN00694,Hispanic/Latino,Female,True,True,False,91364,2.52,0.703,True,0.498,True,True,True,False,0.358
CSUN00695,White,Female,True,True,False,91326,1.9,0.563,False,0.586,False,False,True,False,0.775
CSUN00696,White,Male,True,False,False,91324,2.64,0.593,True,0.68,False,False,False,False,0.528
CSUN00697,Asian,Female,True,False,False,91325,3.13,0.605,True,0.67,True,True,True,False,0.651
CSUN00698,Hispanic/Latino,Female,True,False,False,91331,2.71,0.579,True,0.57,False,True,True,False,0.553
CSUN00699,White,Female,False,True,False,91324,1.94,0.703,True,0.532,False,True,False,True,0.744
CSUN00700,Black/African American,Male,False,False,False,91361,2.48,0.783,True,0.903,False,True,False,True,0.565
CSUN00701,Hispanic/Latino,Male,True,False,False,91605,2.57,0.481,True,0.671,False,True,False,False,0.51
CSUN00702,Hispanic/Latino,Female,False,True,False,91340,2.94,0.672,True,0.625,False,True,True,False,0.461
CSUN00703,Hispanic/Latino,Female,False,True,False,91362,3.88,0.918,True,0.609,False,True,True,False,0.704
CSUN00704,Hispanic/Latino,Male,False,False,False,91362,2.6,0.698,True,0.676,False,False,True,False,0.527
CSUN00705,White,Female,True,True,False,91436,3.14,0.655,False,0.74,False,False,False,False,0.739
CSUN00706,Other,Female,True,True,False,91324,2.44,0.646,True,0.67,False,False,True,False,0.76
CSUN00707,Hispanic/Latino,Male,False,True,False,91436,3.87,0.737,True,0.61,False,True,False,False,0.453
CSUN00708,Black/African American,Female,True,True,False,91406,2.27,0.412,False,0.514,False,False,False,False,0.753
CSUN00709,Hispanic/Latino,Female,True,True,False,91402,3.24,0.506,True,0.499,False,True,False,False,0.616
CSUN00710,Hispanic/Latino,Female,True,True,False,91326,3.01,0.588,True,0.67,False,False,False,False,0.331
CSUN00711,Two or More,Male,True,True,False,91302,3.32,0.713,False,0.705,False,True,True,True,0.788
CSUN00712,Hispanic/Latino,Male,True,False,False,91340,2.95,0.599,True,0.595,False,True,True,False,0.575
CSUN00713,Hispanic/Latino,Male,True,True,False,91325,2.82,0.736,True,0.594,True,False,False,False,0.572
CSUN00714,Asian,Male,True,True,False,91326,2.7,0.691,False,0.872,False,False,False,True,0.629
CSUN00715,Hispanic/Latino,Female,False,False,False,91406,2.23,0.735,True,0.57,False,False,True,False,0.379
CSUN00716,Hispanic/Latino,Male,False,True,False,91325,3.52,0.874,True,0.627,True,False,False,True,0.496
CSUN00717,Hispanic/Latino,Female,True,False,False,91324,2.76,0.686,False,0.524,True,False,True,False,0.714
CSUN00718,Hispanic/Latino,Female,False,False,False,91331,3.0,0.605,True,0.337,False,True,True,False,0.371
CSUN00719,Hispanic/Latino,Male,True,True,False,91406,2.22,0.718,False,0.691,False,False,True,False,0.411
CSUN00720,Hispanic/Latino,Male,False,False,False,91343,2.71,0.516,True,0.57,False,True,True,False,0.692
CSUN00721,Hispanic/Latino,Female,False,True,False,91436,3.14,0.795,True,0.732,False,True,True,False,0.577
CSUN00722,White,Female,False,True,False,91406,3.4,0.726,True,0.828,True,True,False,True,0.726
CSUN00723,Asian,Male,False,False,False,91406,2.11,0.797,True,0.724,True,False,True,False,0.476
CSUN00724,Other,Female,False,False,False,91325,2.54,0.921,True,0.563,False,False,False,False,0.587
CSUN00725,White,Female,False,False,False,91344,3.03,0.67,True,0.839,False,False,True,False,0.695
CSUN00726,Hispanic/Latino,Female,True,False,False,91402,2.61,0.378,True,0.665,False,False,True,False,0.505
CSUN00727,Hispanic/Latino,Male,False,True,False,91344,2.39,0.718,True,0.609,False,True,True,False,0.635
CSUN00728,Hispanic/Latino,Female,False,True,False,91402,3.07,0.663,True,0.541,False,True,True,False,0.564
CSUN00729,Hispanic/Latino,Female,False,True,False,91324,4.0,0.921,True,0.525,False,False,True,False,0.636
CSUN00730,White,Female,True,False,False,91325,2.66,0.702,False,0.558,False,False,False,False,0.647
CSUN00731,Hispanic/Latino,Female,True,True,False,91331,4.0,0.7,False,0.383,False,False,False,False,0.572
CSUN00732,Hispanic/Latino,Male,True,True,False,91331,2.62,0.357,False,0.604,False,True,True,False,0.731
CSUN00733,Hispanic/Latino,Male,False,False,False,91340,2.38,0.596,True,0.805,False,False,False,True,0.598
CSUN00734,Hispanic/Latino,Male,False,True,False,91331,2.75,0.646,False,0.614,False,True,True,False,0.469
CSUN00735,Hispanic/Latino,Female,True,True,False,91406,3.22,0.836,True,0.683,False,True,False,False,0.668
CSUN00736,Hispanic/Latino,Female,True,False,False,91343,3.22,0.418,False,0.488,False,True,False,False,0.567
CSUN00737,White,Male,False,False,False,91364,3.11,0.735,True,0.659,False,True,False,True,1
CSUN00738,White,Female,False,True,False,91436,3.01,0.757,False,0.727,False,True,False,False,0.373
CSUN00739,Hispanic/Latino,Female,True,True,False,91331,1.91,0.428,True,0.544,False,False,False,False,0.526
CSUN00740,Asian,Male,False,True,False,91340,3.44,0.673,True,0.769,False,False,True,False,0.838
CSUN00741,Hispanic/Latino,Female,False,True,False,91605,2.19,0.599,False,0.636,False,False,True,False,0.597
CSUN00742,Hispanic/Latino,Female,True,True,False,91402,2.45,0.413,False,0.402,False,False,False,False,0.466
CSUN00743,Hispanic/Latino,Female,True,True,False,91402,1.84,0.342,False,0.582,False,True,False,False,0.534
CSUN00744,White,Female,False,False,True,91362,3.97,0.891,False,0.56,True,True,False,False,0.647
CSUN00745,Hispanic/Latino,Female,False,True,False,91605,2.53,0.532,False,0.447,False,True,False,False,0.39
CSUN00746,Hispanic/Latino,Male,True,True,False,91344,3.08,0.712,True,0.494,False,True,False,False,0.646
CSUN00747,Hispanic/Latino,Non-binary,True,False,True,91326,3.82,0.807,False,0.61,True,False,True,False,0.59
CSUN00748,Asian,Female,True,True,False,91364,2.79,0.666,True,0.566,False,False,False,True,0.76
CSUN00749,Asian,Male,False,False,False,91344,2.52,0.759,True,0.726,False,False,False,True,0.687
CSUN00750,Hispanic/Latino,Female,False,True,False,91325,2.83,0.748,True,0.582,True,True,False,False,0.622
CSUN00751,White,Male,False,True,False,91436,2.6,0.755,True,0.725,False,False,False,False,0.69
CSUN00752,White,Male,False,False,False,91340,2.58,0.657,True,0.876,False,False,False,False,0.913
CSUN00753,Hispanic/Latino,Male,True,False,False,91605,2.84,0.602,True,0.676,False,True,True,False,0.802
CSUN00754,Hispanic/Latino,Male,True,False,True,91331,2.96,0.608,False,0.57,False,True,True,False,0.648
CSUN00755,Hispanic/Latino,Male,False,True,True,91406,3.27,0.794,True,0.511,False,False,False,False,0.628
CSUN00756,Hispanic/Latino,Female,True,False,True,91406,3.65,0.829,True,0.452,False,True,True,False,0.46
CSUN00757,White,Female,True,False,False,91362,3.03,0.54,True,0.703,False,True,True,True,0.425
CSUN00758,Asian,Male,False,True,False,91406,3.11,0.86,True,0.957,False,False,False,True,0.683
CSUN00759,Hispanic/Latino,Male,True,False,False,91325,3.03,0.737,False,0.634,False,False,False,False,0.669
CSUN00760,Hispanic/Latino,Male,False,False,False,91402,3.03,0.653,False,0.551,False,True,False,False,0.648
CSUN00761,White,Male,True,True,True,91362,3.23,0.72,False,0.85,False,False,False,True,0.706
CSUN00762,Black/African American,Female,False,False,False,91324,3.06,0.887,True,0.785,False,True,True,False,0.857
CSUN00763,Hispanic/Latino,Male,True,True,True,91343,2.11,0.417,False,0.461,False,False,True,False,0.711
CSUN00764,Two or More,Non-binary,False,True,False,91436,2.49,0.736,True,0.632,False,False,False,False,0.732
CSUN00765,Asian,Female,True,True,False,91406,4.0,0.697,True,0.613,False,True,False,False,0.604
CSUN00766,Hispanic/Latino,Female,True,True,False,91402,2.66,0.534,False,0.639,False,False,True,False,0.501
CSUN00767,White,Male,True,False,False,91406,2.92,0.714,False,0.849,False,False,True,False,0.649
CSUN00768,White,Male,False,True,False,91605,3.05,0.628,True,0.777,False,True,False,False,0.565
CSUN00769,Black/African American,Female,True,True,False,91605,2.88,0.507,True,0.665,False,True,True,False,0.533
CSUN00770,Asian,Female,True,False,True,91362,3.23,0.554,True,0.618,False,False,True,True,0.837
CSUN00771,Hispanic/Latino,Male,True,False,False,91324,2.82,0.72,True,0.567,False,False,True,True,0.63
CSUN00772,Asian,Male,False,True,False,91325,3.24,0.74,False,0.837,False,True,False,False,0.489
CSUN00773,Hispanic/Latino,Female,False,True,False,91402,3.78,0.514,False,0.592,False,True,False,True,0.633
CSUN00774,Asian,Female,False,True,True,91402,2.24,0.581,False,0.583,False,True,False,False,0.699
CSUN00775,Hispanic/Latino,Female,True,False,False,91331,2.05,0.408,True,0.469,False,True,False,False,0.603
CSUN00776,Hispanic/Latino,Female,False,True,False,91331,3.4,0.665,True,0.603,False,True,True,False,0.625
CSUN00777,Hispanic/Latino,Female,True,True,False,91605,1.28,0.198,True,0.61,False,False,True,False,0.422
CSUN00778,Black/African American,Male,False,True,False,91340,2.47,0.552,True,0.741,False,False,False,False,0.902
CSUN00779,Hispanic/Latino,Female,True,True,False,91406,3.51,0.672,False,0.676,True,False,True,True,0.458
CSUN00780,Other,Female,True,False,False,91324,2.87,0.658,True,0.772,False,False,False,False,0.69
CSUN00781,Hispanic/Latino,Female,False,True,False,91406,3.35,0.813,False,0.556,False,True,True,False,0.566
CSUN00782,White,Female,False,True,False,91324,3.26,0.782,True,0.551,False,True,False,False,0.878
CSUN00783,White,Female,False,True,False,91436,3.76,0.906,False,0.443,False,True,False,False,0.452
CSUN00784,Hispanic/Latino,Male,False,True,False,91326,1.87,0.626,False,0.56,False,True,False,False,0.755
CSUN00785,White,Male,True,True,False,91302,2.47,0.682,True,0.764,False,True,False,False,0.795
CSUN00786,Hispanic/Latino,Female,True,True,False,91343,2.14,0.385,True,0.492,False,False,False,True,0.709
CSUN00787,White,Male,False,True,False,91436,2.56,0.72,True,0.772,False,True,True,True,0.718
CSUN00788,Hispanic/Latino,Male,True,False,False,91343,2.8,0.57,True,0.638,True,False,True,False,0.678
CSUN00789,Hispanic/Latino,Female,False,True,False,91331,2.86,0.568,False,0.52,False,True,True,False,0.473
CSUN00790,Hispanic/Latino,Female,True,True,False,91340,1.86,0.411,True,0.485,False,True,True,False,0.615
CSUN00791,White,Female,False,True,False,91364,2.35,0.774,False,0.771,False,False,True,True,0.535
CSUN00792,White,Female,True,False,False,91324,1.87,0.562,True,0.676,False,True,True,False,0.749
CSUN00793,Asian,Female,False,True,False,91344,3.49,0.886,False,0.654,False,True,False,True,0.634
CSUN00794,Black/African American,Female,True,False,False,91605,2.26,0.546,False,0.809,False,True,False,False,0.414
CSUN00795,Hispanic/Latino,Male,True,False,False,91402,3.24,0.629,False,0.373,False,False,False,False,0.599
CSUN00796,Asian,Female,True,True,False,91436,2.27,0.654,True,0.765,False,True,False,False,0.416
CSUN00797,Asian,Female,False,True,False,91436,2.66,0.723,False,0.803,True,False,False,False,0.403
CSUN00798,White,Female,False,True,False,91436,2.57,0.87,True,0.711,False,False,True,False,0.777
CSUN00799,Hispanic/Latino,Female,False,False,False,91343,2.74,0.576,True,0.491,False,False,False,False,0.592
CSUN00800,Hispanic/Latino,Male,True,True,False,91324,1.63,0.533,True,0.579,False,False,False,True,0.435
CSUN00801,White,Male,False,False,True,91362,2.96,0.866,False,0.852,False,True,False,False,0.705
CSUN00802,Hispanic/Latino,Female,True,False,False,91331,2.39,0.415,True,0.65,False,True,False,False,0.556
CSUN00803,Other,Female,False,True,False,91605,2.63,0.603,False,0.599,False,False,False,False,0.791
CSUN00804,Hispanic/Latino,Female,False,False,False,91402,3.58,0.604,False,0.455,False,True,False,False,0.568
CSUN00805,Black/African American,Male,True,False,False,91605,2.06,0.287,True,0.888,False,True,False,False,0.782
CSUN00806,White,Male,True,False,False,91340,1.95,0.366,True,0.907,False,True,True,False,0.474
CSUN00807,Hispanic/Latino,Female,False,True,False,91344,3.47,0.839,True,0.497,False,False,False,False,0.303
CSUN00808,Hispanic/Latino,Female,True,True,False,91402,2.36,0.353,False,0.467,False,False,False,False,0.516
CSUN00809,Hispanic/Latino,Male,False,True,False,91340,2.31,0.587,False,0.645,False,True,False,False,0.806
CSUN00810,White,Male,True,False,False,91361,2.96,0.838,False,0.791,True,True,False,False,0.772
CSUN00811,White,Male,False,True,True,91326,3.57,0.765,True,0.673,False,False,True,True,0.428
CSUN00812,Two or More,Female,False,True,False,91326,2.5,0.803,False,0.779,False,False,True,True,0.655
CSUN00813,Asian,Female,False,False,False,91605,3.22,0.703,True,0.798,False,False,True,False,0.691
CSUN00814,Hispanic/Latino,Female,True,True,True,91402,2.88,0.501,False,0.534,True,False,True,False,0.514
CSUN00815,White,Male,True,False,False,91361,2.74,0.708,False,0.75,False,False,False,True,0.675
CSUN00816,Hispanic/Latino,Male,True,False,False,91605,3.44,0.511,False,0.713,False,False,False,False,0.609
CSUN00817,Hispanic/Latino,Female,True,True,False,91343,3.22,0.477,False,0.338,False,False,False,False,0.444
CSUN00818,Asian,Female,True,False,False,91331,2.65,0.449,True,0.76,False,False,False,False,0.647
CSUN00819,White,Male,False,False,False,91436,3.16,0.88,True,0.707,False,True,False,True,0.654
CSUN00820,White,Female,False,True,False,91340,2.98,0.777,True,0.727,False,False,False,False,0.545
CSUN00821,Asian,Male,True,True,False,91343,2.42,0.555,False,0.89,False,True,False,False,0.721
CSUN00822,Asian,Female,False,False,False,91402,3.38,0.603,True,0.779,False,False,False,False,0.559
CSUN00823,Black/African American,Female,False,True,False,91326,3.8,1,True,0.775,False,False,True,False,0.807
CSUN00824,Hispanic/Latino,Female,False,False,False,91344,3.31,0.966,False,0.602,False,True,False,False,0.645
CSUN00825,Hispanic/Latino,Female,True,False,False,91325,2.05,0.726,True,0.588,False,False,False,True,0.547
CSUN00826,Hispanic/Latino,Male,False,False,False,91605,3.0,0.651,False,0.612,False,True,False,False,0.838
CSUN00827,Hispanic/Latino,Female,False,True,True,91340,3.16,0.655,False,0.558,False,True,True,False,0.376
CSUN00828,Hispanic/Latino,Male,False,True,False,91340,4.0,0.735,False,0.717,False,False,False,False,0.506
CSUN00829,Hispanic/Latino,Male,True,True,False,91605,1.88,0.522,False,0.546,False,False,False,False,0.492
CSUN00830,Hispanic/Latino,Male,True,True,False,91605,3.24,0.541,False,0.604,False,True,True,True,0.676
CSUN00831,Hispanic/Latino,Female,False,True,True,91344,2.41,0.783,False,0.616,False,True,False,False,0.606
CSUN00832,Hispanic/Latino,Female,True,False,False,91605,3.47,0.448,False,0.669,False,False,True,False,0.733
CSUN00833,Hispanic/Latino,Female,False,True,True,91362,3.14,0.809,False,0.516,False,False,True,True,0.471
CSUN00834,Two or More,Male,False,False,True,91406,2.77,0.695,True,0.803,False,False,False,False,0.644
CSUN00835,Two or More,Female,True,False,False,91326,2.59,0.733,True,0.636,False,True,True,False,0.58
CSUN00836,Hispanic/Latino,Female,True,False,False,91326,1.98,0.53,True,0.626,False,True,False,False,0.525
CSUN00837,Hispanic/Latino,Female,True,True,False,91402,2.52,0.373,False,0.54,False,False,False,False,0.551
CSUN00838,Hispanic/Latino,Female,True,True,False,91331,2.1,0.461,True,0.467,True,False,True,False,0.71
CSUN00839,Hispanic/Latino,Male,False,True,False,91406,4.0,0.931,True,0.488,True,False,False,False,0.764
CSUN00840,Other,Female,False,False,False,91326,1.83,0.733,True,0.615,False,False,False,True,0.851
CSUN00841,Hispanic/Latino,Female,True,False,False,91343,3.04,0.332,False,0.316,False,False,False,False,0.773
CSUN00842,White,Female,True,True,False,91362,3.41,0.562,True,0.588,True,False,False,True,0.71
CSUN00843,Hispanic/Latino,Female,True,False,False,91402,3.28,0.483,True,0.598,False,True,False,False,0.532
CSUN00844,Hispanic/Latino,Male,False,False,False,91343,2.63,0.648,True,0.559,False,True,False,False,0.605
CSUN00845,Hispanic/Latino,Female,True,True,False,91343,2.92,0.516,False,0.507,False,False,False,False,0.439
CSUN00846,Hispanic/Latino,Male,False,False,False,91331,3.27,0.771,False,0.658,False,True,False,False,0.55
CSUN00847,Hispanic/Latino,Male,True,False,False,91402,2.03,0.403,True,0.599,True,False,True,False,0.636
CSUN00848,Hispanic/Latino,Male,False,True,False,91326,2.75,0.982,True,0.69,False,True,False,False,0.608
CSUN00849,Black/African American,Female,False,False,False,91605,3.36,0.625,True,0.757,False,False,True,False,0.494
CSUN00850,Hispanic/Latino,Female,True,True,False,91605,2.12,0.514,True,0.611,True,False,False,False,0.568
CSUN00851,Hispanic/Latino,Female,True,True,False,91402,3.02,0.429,False,0.652,False,True,True,False,0.553
CSUN00852,Black/African American,Male,False,True,False,91325,2.31,0.571,True,0.754,False,False,True,False,0.654
CSUN00853,Hispanic/Latino,Female,False,True,False,91362,2.53,0.697,True,0.546,False,False,False,False,0.497
CSUN00854,Asian,Female,True,True,False,91344,2.47,0.485,False,0.695,False,False,False,False,0.492
CSUN00855,Black/African American,Female,False,False,False,91436,1.94,0.757,True,0.648,False,True,True,False,0.576
CSUN00856,Hispanic/Latino,Female,True,True,False,91324,3.31,0.778,False,0.61,False,False,False,False,0.338
CSUN00857,Hispanic/Latino,Male,False,False,False,91326,2.68,0.793,False,0.653,False,True,True,True,0.679
CSUN00858,Hispanic/Latino,Male,False,False,False,91325,2.61,0.746,True,0.848,True,False,False,False,0.548
CSUN00859,Hispanic/Latino,Male,True,False,True,91402,2.19,0.508,False,0.708,False,True,False,False,0.709
CSUN00860,Other,Female,True,True,False,91361,3.05,0.694,True,0.907,False,True,False,False,0.569
CSUN00861,Asian,Male,True,True,False,91326,2.95,0.661,True,0.751,False,False,False,False,0.682
CSUN00862,Hispanic/Latino,Male,False,False,True,91605,2.16,0.663,True,0.739,False,True,False,False,0.771
CSUN00863,Hispanic/Latino,Male,False,True,False,91605,2.24,0.642,True,0.646,False,True,False,False,0.686
CSUN00864,White,Non-binary,True,False,False,91343,2.81,0.375,False,0.916,False,True,False,False,0.757
CSUN00865,Hispanic/Latino,Female,True,False,False,91605,2.44,0.318,False,0.465,True,True,True,False,0.677
CSUN00866,Hispanic/Latino,Female,True,True,False,91364,1.91,0.57,True,0.417,False,False,False,True,0.544
CSUN00867,Two or More,Female,True,True,False,91340,2.43,0.375,True,0.661,False,False,False,False,0.361
CSUN00868,Hispanic/Latino,Male,False,True,True,91344,1.82,0.758,False,0.692,True,True,True,False,0.759
CSUN00869,Two or More,Male,False,True,False,91340,3.31,0.701,True,0.638,False,False,False,False,0.71
CSUN00870,Hispanic/Latino,Female,True,True,True,91605,3.09,0.408,True,0.611,False,False,True,False,0.476
CSUN00871,Hispanic/Latino,Male,True,True,False,91340,2.01,0.409,False,0.688,False,False,False,False,0.626
