student_id,race_ethnicity,gender,first_generation,pell_eligible,disability_status,zip_code,gpa,predicted_persistence,financial_aid_approved,stem_rec_quality,plagiarism_flagged,admitted,at_risk_flag,scholarship_awarded,competitive_program_rec
CSUN00618,Asian,Female,True,True,False,91343,3.46,0.908,True,0.899,False,True,False,False,0.759
CSUN00619,White,Female,False,False,False,91361,2.65,0.849,True,0.763,False,True,False,False,0.818
CSUN00620,Hispanic/Latino,Female,False,False,False,91325,3.54,0.72,True,0.687,False,False,False,False,0.81
CSUN00621,Hispanic/Latino,Male,True,False,False,91331,3.18,0.783,True,0.714,False,True,False,True,0.778
CSUN00622,Hispanic/Latino,Male,False,True,True,91326,3.56,0.816,True,0.814,False,True,True,False,0.771
CSUN00623,Hispanic/Latino,Female,True,True,True,91605,3.31,0.91,True,0.808,False,False,False,False,0.687
CSUN00624,Other,Female,False,True,True,91324,3.82,0.796,True,0.862,False,True,False,True,0.692
CSUN00625,Asian,Female,True,True,False,91436,3.48,0.868,True,0.83,False,True,True,False,0.466
CSUN00626,Other,Male,False,True,False,91364,3.1,0.856,True,0.889,False,False,False,False,0.621
CSUN00627,Hispanic/Latino,Female,False,True,False,91361,3.64,1,True,0.707,False,True,False,False,0.685
CSUN00628,Hispanic/Latino,Male,False,True,False,91344,3.24,0.838,True,0.849,False,True,False,False,0.605
CSUN00629,Hispanic/Latino,Female,True,True,False,91402,3.59,0.852,True,0.806,False,True,False,True,0.778
CSUN00630,Hispanic/Latino,Male,True,False,False,91326,2.61,0.807,True,0.723,False,True,False,False,0.841
CSUN00631,White,Male,False,True,False,91362,3.18,0.676,True,0.738,False,True,False,True,0.592
CSUN00632,Hispanic/Latino,Male,True,True,False,91340,2.84,0.934,True,0.902,False,True,False,False,0.744
CSUN00633,Other,Female,True,False,False,91364,3.0,0.829,True,0.569,True,True,True,True,0.589
CSUN00634,Asian,Male,False,False,False,91605,2.06,0.642,True,0.607,False,True,False,False,0.393
CSUN00635,Hispanic/Latino,Male,True,True,False,91326,2.57,0.775,True,0.627,False,True,False,False,0.759
CSUN00636,Hispanic/Latino,Male,False,False,False,91344,3.34,0.804,True,0.764,False,True,False,False,0.812
CSUN00637,Hispanic/Latino,Female,True,True,False,91605,3.37,0.815,True,0.906,False,True,False,False,0.562
CSUN00638,Asian,Male,True,True,True,91325,2.59,0.751,True,0.878,False,True,False,True,0.818
CSUN00639,Hispanic/Latino,Female,False,True,False,91331,3.77,0.902,True,0.77,False,True,True,True,0.613
CSUN00640,Hispanic/Latino,Female,True,True,False,91326,2.9,0.814,True,0.66,False,False,False,True,0.701
CSUN00641,White,Female,False,False,False,91343,2.91,0.696,True,0.873,False,False,False,False,0.729
CSUN00642,Hispanic/Latino,Female,False,True,False,91331,3.74,0.903,True,0.922,False,True,False,False,0.783
CSUN00643,White,Female,True,False,False,91436,3.35,0.86,True,0.662,False,True,False,False,0.736
CSUN00644,Two or More,Male,True,False,False,91340,2.68,0.716,True,0.845,False,False,False,False,0.822
CSUN00645,Black/African American,Male,True,True,False,91406,1.89,0.718,True,0.814,False,True,False,False,0.727
CSUN00646,Hispanic/Latino,Male,True,True,False,91406,2.27,0.795,True,0.723,False,False,False,False,0.779
CSUN00647,Hispanic/Latino,Female,False,True,False,91406,2.86,0.803,True,0.657,False,False,True,False,0.765
CSUN00648,Asian,Female,False,True,False,91331,1.75,0.591,True,0.862,False,True,False,False,0.889
CSUN00649,Hispanic/Latino,Male,False,False,False,91331,3.25,0.755,True,0.794,False,True,True,True,0.615
CSUN00650,Hispanic/Latino,Female,True,True,False,91324,3.17,0.82,True,0.759,False,False,False,False,0.741
CSUN00651,Hispanic/Latino,Female,False,True,True,91326,2.4,0.778,True,0.609,False,False,False,True,0.608
CSUN00652,Hispanic/Latino,Female,True,True,False,91340,2.37,0.819,True,0.777,False,True,True,False,0.756
CSUN00653,White,Female,False,True,False,91406,4.0,0.822,True,0.888,False,True,False,True,0.744
CSUN00654,Black/African American,Male,False,False,False,91364,2.89,0.837,True,0.758,False,True,False,False,0.769
CSUN00655,White,Female,False,True,False,91406,3.66,0.783,True,0.773,False,True,False,False,0.572
CSUN00656,Hispanic/Latino,Female,False,False,False,91340,2.27,0.66,True,0.923,False,True,False,False,0.673
CSUN00657,White,Female,False,False,False,91362,3.16,0.781,True,0.797,False,False,False,False,0.594
CSUN00658,Black/African American,Male,False,True,False,91325,2.37,0.736,True,0.816,False,True,False,False,0.655
CSUN00659,White,Male,False,True,False,91325,3.6,0.942,True,0.785,False,False,False,True,0.798
CSUN00660,White,Female,False,True,False,91344,2.28,0.604,True,0.689,False,False,False,False,0.837
CSUN00661,Other,Male,True,False,False,91324,3.19,0.856,True,0.759,False,False,False,False,0.564
CSUN00662,White,Female,False,True,False,91362,2.85,0.811,True,0.817,False,False,True,False,0.878
CSUN00663,Hispanic/Latino,Male,False,False,False,91331,2.07,0.765,True,0.888,False,True,False,True,0.817
CSUN00664,Hispanic/Latino,Female,True,False,False,91326,3.95,0.964,True,0.706,False,True,False,False,0.741
CSUN00665,Other,Female,False,False,False,91362,2.67,0.842,True,0.788,False,True,True,False,0.698
CSUN00666,Hispanic/Latino,Female,True,False,False,91324,3.02,0.812,True,0.793,False,False,False,False,0.698
CSUN00667,Hispanic/Latino,Female,True,True,False,91340,3.22,0.703,True,0.669,False,True,False,False,0.54
CSUN00668,Hispanic/Latino,Male,True,True,False,91340,2.37,0.69,True,0.709,False,True,False,False,0.596
CSUN00669,Other,Male,True,True,False,91406,2.55,0.828,True,0.908,False,True,False,True,0.641
CSUN00670,Asian,Female,False,True,False,91406,2.5,0.906,True,0.787,False,False,False,False,0.827
CSUN00671,Hispanic/Latino,Female,False,True,False,91605,3.34,0.967,True,0.711,True,False,False,False,0.836
CSUN00672,White,Female,False,False,False,91361,2.56,0.679,True,0.874,False,False,False,False,0.708
CSUN00673,Hispanic/Latino,Male,False,True,False,91331,3.32,0.719,True,0.785,False,True,False,False,0.542
CSUN00674,Asian,Male,True,False,False,91605,2.84,0.904,True,0.873,False,True,False,True,1
CSUN00675,Hispanic/Latino,Female,True,True,False,91343,2.82,0.78,True,0.806,False,False,False,False,0.804
CSUN00676,White,Female,True,False,False,91402,4.0,0.787,True,0.673,False,True,False,True,0.652
CSUN00677,Two or More,Female,True,True,True,91344,2.71,0.775,True,0.743,False,True,False,False,0.974
CSUN00678,Hispanic/Latino,Male,True,True,False,91402,2.26,0.779,True,0.745,False,False,False,True,0.701
CSUN00679,Hispanic/Latino,Female,True,False,False,91326,2.96,0.926,True,0.759,False,False,False,False,0.723
CSUN00680,Other,Female,False,True,False,91340,2.97,0.765,True,0.945,False,True,True,False,0.915
CSUN00681,Hispanic/Latino,Female,False,False,False,91331,4.0,0.893,True,0.711,False,False,True,True,0.737
CSUN00682,Hispanic/Latino,Female,False,True,False,91326,2.4,0.749,True,0.857,False,True,True,False,0.61
CSUN00683,White,Male,False,False,False,91326,3.53,0.718,True,0.827,False,False,False,False,0.776
CSUN00684,Asian,Female,True,True,False,91436,2.55,0.7,True,0.734,False,False,False,True,0.674
CSUN00685,Other,Male,True,False,False,91340,2.64,0.787,True,1,False,True,False,False,0.851
CSUN00686,Hispanic/Latino,Male,True,False,False,91605,2.63,0.56,True,0.805,False,False,False,False,0.592
CSUN00687,White,Female,True,True,False,91436,2.95,0.855,True,0.808,False,True,False,False,0.811
CSUN00688,Hispanic/Latino,Male,False,True,False,91325,3.63,1,True,0.656,False,True,False,True,0.761
CSUN00689,Hispanic/Latino,Male,False,False,False,91605,3.13,0.854,True,0.715,False,True,False,False,0.827
CSUN00690,Hispanic/Latino,Male,True,True,False,91402,2.73,0.829,True,0.765,False,True,False,False,0.789
CSUN00691,Hispanic/Latino,Male,False,False,False,91406,2.53,0.755,True,0.816,False,True,False,True,0.583
CSUN00692,White,Female,False,False,False,91324,2.52,0.818,True,0.823,False,True,False,True,0.696
CSUN00693,Hispanic/Latino,Male,True,True,False,91402,3.42,0.883,True,0.665,False,False,False,False,0.702
CSUN00694,White,Female,False,False,True,91326,3.5,0.953,True,0.88,True,False,False,False,0.691
CSUN00695,Hispanic/Latino,Male,False,True,False,91605,2.98,0.749,True,0.703,False,True,True,False,0.851
CSUN00696,White,Female,False,False,True,91364,2.93,0.746,True,0.875,False,True,False,False,0.891
CSUN00697,Two or More,Female,False,True,False,91344,2.49,0.613,True,0.921,False,True,False,True,0.757
CSUN00698,Black/African American,Female,True,False,False,91344,2.51,0.625,True,0.763,False,False,False,False,0.519
CSUN00699,Hispanic/Latino,Non-binary,False,False,True,91331,2.93,0.841,True,0.874,False,True,False,False,0.888
CSUN00700,White,Male,True,True,False,91331,1.23,0.596,True,0.887,False,True,False,True,0.603
CSUN00701,White,Female,False,True,False,91344,2.82,0.775,True,0.852,False,True,True,True,0.763
CSUN00702,Asian,Male,True,False,False,91325,2.68,0.777,True,0.919,False,True,False,False,0.844
CSUN00703,Other,Male,False,False,False,91362,2.29,0.871,True,0.88,False,True,True,False,0.707
CSUN00704,Hispanic/Latino,Male,False,True,True,91340,3.43,0.92,True,0.717,False,False,False,False,0.742
CSUN00705,Hispanic/Latino,Female,True,False,True,91302,3.66,0.927,True,0.878,False,True,False,True,0.872
CSUN00706,Hispanic/Latino,Non-binary,True,True,False,91344,2.73,0.72,True,0.835,False,True,True,False,0.713
CSUN00707,Hispanic/Latino,Male,True,False,False,91402,2.69,0.861,True,0.714,False,True,False,False,0.926
CSUN00708,Hispanic/Latino,Female,True,True,False,91343,3.3,0.823,True,0.671,False,True,True,False,0.7
CSUN00709,Other,Female,False,True,False,91325,4.0,0.902,True,0.872,False,True,False,True,0.717
CSUN00710,White,Female,True,False,False,91362,2.8,0.829,True,0.877,False,True,False,False,0.552
CSUN00711,Hispanic/Latino,Male,True,False,False,91436,2.59,0.679,True,0.63,True,True,False,True,0.449
CSUN00712,Hispanic/Latino,Male,True,False,False,91402,2.65,0.723,True,0.693,False,True,False,False,0.693
CSUN00713,Hispanic/Latino,Male,True,True,False,91402,2.35,0.723,True,0.663,False,True,False,False,0.648
CSUN00714,Hispanic/Latino,Male,False,False,False,91340,2.69,0.666,True,0.771,False,True,False,False,0.645
CSUN00715,Hispanic/Latino,Female,False,True,False,91402,3.44,0.961,True,0.622,False,True,False,False,0.543
CSUN00716,Black/African American,Female,False,True,False,91436,2.69,0.798,True,0.944,False,True,True,False,0.808
CSUN00717,Hispanic/Latino,Male,True,True,False,91402,1.91,0.66,True,0.653,True,True,False,False,0.885
CSUN00718,White,Male,True,False,False,91605,2.75,0.8,True,0.812,False,True,False,False,0.479
CSUN00719,Black/African American,Male,False,False,False,91326,3.04,0.687,True,0.743,False,False,False,True,0.917
CSUN00720,Hispanic/Latino,Male,False,False,False,91344,3.06,0.855,True,0.628,False,False,False,False,0.834
CSUN00721,Other,Female,False,False,False,91325,3.19,0.684,True,0.898,False,True,False,False,0.613
CSUN00722,Two or More,Female,False,True,False,91302,3.03,0.686,True,0.834,False,True,False,False,0.683
CSUN00723,Hispanic/Latino,Female,False,True,False,91402,2.63,0.838,True,0.583,False,True,False,False,0.795
CSUN00724,Hispanic/Latino,Male,True,True,False,91364,2.31,0.577,True,0.85,False,True,False,True,0.873
CSUN00725,Asian,Female,True,False,False,91325,2.09,0.751,True,0.816,False,True,True,False,0.52
CSUN00726,Asian,Female,True,False,False,91406,2.37,0.939,True,0.864,False,False,False,False,0.489
CSUN00727,Hispanic/Latino,Male,True,True,False,91406,2.96,0.779,True,0.755,False,True,False,False,0.73
CSUN00728,Hispanic/Latino,Female,False,True,False,91344,3.27,0.869,True,0.908,False,True,False,False,0.829
CSUN00729,Asian,Female,False,False,False,91324,2.27,0.718,True,0.867,False,True,False,False,0.664
CSUN00730,Two or More,Female,False,False,False,91361,2.78,0.639,True,0.756,True,False,False,False,0.873
CSUN00731,White,Female,True,True,False,91362,2.44,0.705,True,0.809,True,True,False,False,0.698
CSUN00732,Hispanic/Latino,Female,True,False,True,91340,2.72,0.75,True,0.648,False,True,False,False,0.463
CSUN00733,White,Male,False,False,False,91406,2.27,0.837,True,0.591,False,True,False,False,0.517
CSUN00734,Hispanic/Latino,Male,True,True,False,91325,2.77,0.731,True,0.688,False,True,True,False,0.784
CSUN00735,Asian,Male,True,True,False,91324,2.08,0.74,True,0.765,True,False,False,False,0.59
CSUN00736,Hispanic/Latino,Non-binary,True,True,False,91344,2.88,0.796,True,0.855,False,True,False,False,0.539
CSUN00737,Hispanic/Latino,Female,True,False,False,91344,2.83,0.776,True,0.877,False,True,False,True,0.767
CSUN00738,Hispanic/Latino,Female,True,True,False,91406,3.31,0.818,True,0.73,False,True,False,False,0.612
CSUN00739,Two or More,Female,True,True,False,91406,3.27,0.829,True,0.707,False,False,False,True,0.76
CSUN00740,Asian,Male,True,False,True,91406,4.0,0.914,True,0.653,False,True,True,True,0.581
CSUN00741,Two or More,Male,False,True,False,91605,3.8,0.923,True,0.849,False,True,False,True,0.752
CSUN00742,Black/African American,Female,True,True,False,91331,3.03,0.767,True,1,False,False,True,False,0.735
CSUN00743,Hispanic/Latino,Male,False,False,False,91331,2.38,0.813,True,0.967,False,True,False,True,0.593
CSUN00744,White,Female,False,True,False,91362,3.06,0.784,True,0.919,False,True,False,False,0.58
CSUN00745,Hispanic/Latino,Female,True,False,False,91326,2.09,0.886,True,0.878,False,True,False,False,0.655
CSUN00746,White,Male,False,False,False,91302,3.82,0.863,True,0.766,False,True,False,True,0.763
CSUN00747,Hispanic/Latino,Male,False,False,False,91406,2.84,0.842,True,0.634,False,True,False,False,0.615
CSUN00748,Hispanic/Latino,Female,True,False,True,91364,3.62,0.906,True,0.788,False,False,False,True,0.718
CSUN00749,White,Female,False,True,False,91340,3.08,0.737,True,0.85,False,False,False,False,0.502
CSUN00750,Hispanic/Latino,Male,True,True,False,91331,2.41,0.728,True,0.683,False,True,False,True,0.912
CSUN00751,Asian,Male,True,True,False,91302,3.33,0.863,True,0.861,False,False,False,False,0.748
CSUN00752,Hispanic/Latino,Female,True,False,False,91402,3.66,0.766,True,0.879,False,True,False,False,0.701
CSUN00753,Hispanic/Latino,Male,True,True,False,91343,2.74,0.689,True,0.833,False,True,True,True,0.823
CSUN00754,Asian,Female,False,True,False,91605,3.02,0.787,True,0.969,False,True,True,False,0.817
CSUN00755,Asian,Female,False,True,False,91406,3.23,0.777,True,0.865,False,True,False,False,0.683
CSUN00756,Asian,Female,False,True,False,91324,2.94,0.807,True,0.785,False,True,False,True,0.621
CSUN00757,White,Female,True,True,True,91340,2.89,0.717,True,0.781,False,True,False,True,0.55
CSUN00758,Hispanic/Latino,Male,False,True,False,91331,3.55,0.769,True,0.582,False,True,False,True,0.776
CSUN00759,Hispanic/Latino,Male,True,True,False,91340,2.61,0.589,True,0.701,False,True,False,False,0.623
CSUN00760,Black/African American,Male,False,True,True,91343,3.37,0.786,True,0.833,False,False,False,True,0.788
CSUN00761,Hispanic/Latino,Female,True,False,False,91331,3.24,0.749,True,0.908,False,True,False,False,0.624
CSUN00762,Hispanic/Latino,Female,False,True,False,91402,2.33,0.748,True,0.884,False,True,False,False,0.586
CSUN00763,Other,Male,True,False,False,91364,2.31,0.618,True,0.785,False,True,False,False,0.787
CSUN00764,Hispanic/Latino,Male,False,True,False,91344,2.83,0.776,True,0.871,False,False,False,False,0.775
CSUN00765,Other,Male,False,True,True,91362,2.8,0.799,True,0.81,False,True,False,False,0.992
CSUN00766,Black/African American,Non-binary,False,False,False,91436,3.38,0.764,True,0.857,False,True,False,True,0.838
CSUN00767,Hispanic/Latino,Male,True,True,False,91324,3.16,1,True,0.932,False,True,False,False,0.758
CSUN00768,Two or More,Male,False,False,False,91344,3.22,0.863,True,0.725,False,True,False,False,0.643
CSUN00769,Black/African American,Female,False,False,False,91340,3.78,0.91,True,0.726,True,True,False,False,0.672
CSUN00770,Black/African American,Female,True,True,False,91325,2.23,0.613,True,0.652,False,True,False,True,0.625
CSUN00771,Asian,Male,False,True,True,91326,2.57,0.823,True,0.756,False,False,False,True,0.969
CSUN00772,Black/African American,Female,True,True,True,91326,4.0,1,True,0.624,False,True,False,True,0.758
CSUN00773,White,Female,False,True,False,91364,2.09,0.61,True,0.879,False,True,False,False,0.556
CSUN00774,Asian,Female,False,True,False,91362,3.3,0.925,True,0.818,False,True,False,False,0.622
CSUN00775,Black/African American,Male,False,True,False,91302,3.69,0.889,True,0.912,False,True,False,False,0.86
CSUN00776,Hispanic/Latino,Male,True,False,False,91340,3.64,0.864,True,0.853,False,True,True,False,0.577
CSUN00777,Hispanic/Latino,Male,False,True,False,91406,2.16,0.636,True,0.911,False,True,False,True,0.715
CSUN00778,Hispanic/Latino,Male,False,False,False,91406,3.32,0.903,True,0.761,False,True,False,False,0.86
CSUN00779,Other,Male,True,True,False,91343,2.0,0.654,True,0.662,False,True,True,False,0.567
CSUN00780,Hispanic/Latino,Female,False,True,True,91343,3.21,0.787,True,0.841,False,False,False,False,0.637
CSUN00781,Hispanic/Latino,Male,False,False,False,91324,2.25,0.685,True,0.781,False,False,True,False,0.606
CSUN00782,Hispanic/Latino,Female,False,False,False,91343,2.41,0.747,True,0.812,False,False,False,False,0.699
CSUN00783,White,Female,False,True,False,91402,2.87,0.802,True,0.668,False,True,False,False,0.75
CSUN00784,Hispanic/Latino,Female,True,False,False,91340,2.91,0.955,True,0.95,False,True,False,True,0.688
CSUN00785,Hispanic/Latino,Female,False,False,False,91340,3.57,0.733,True,0.714,False,True,True,False,0.599
CSUN00786,White,Male,False,False,False,91406,3.56,0.848,True,0.694,False,True,False,False,0.694
CSUN00787,Hispanic/Latino,Male,False,False,False,91402,2.29,0.826,True,0.857,False,False,False,False,0.567
CSUN00788,Hispanic/Latino,Male,True,True,False,91344,2.73,0.87,True,0.8,False,True,False,True,0.647
CSUN00789,Asian,Female,False,True,False,91326,3.24,0.843,True,0.727,False,False,False,False,0.824
CSUN00790,Black/African American,Female,False,False,False,91340,3.33,0.827,True,0.918,False,True,False,False,0.742
CSUN00791,Hispanic/Latino,Female,True,True,False,91605,2.18,0.819,True,0.612,False,True,False,False,0.731
CSUN00792,Hispanic/Latino,Female,True,False,False,91324,3.1,0.864,True,0.736,True,True,False,False,0.482
CSUN00793,Hispanic/Latino,Female,False,False,False,91331,3.66,0.789,True,0.784,False,True,False,False,0.636
CSUN00794,Asian,Female,True,True,False,91605,2.77,0.913,True,0.819,False,False,True,True,0.657
CSUN00795,White,Female,True,True,False,91344,2.45,0.633,True,0.808,False,True,False,False,0.661
CSUN00796,Hispanic/Latino,Male,True,True,False,91331,3.22,0.782,True,0.727,False,True,False,True,0.541
CSUN00797,White,Male,False,True,False,91362,2.96,0.9,True,0.727,False,True,False,False,0.525
CSUN00798,Hispanic/Latino,Female,False,True,False,91362,4.0,0.823,True,0.747,False,True,True,True,0.621
CSUN00799,White,Female,True,False,False,91361,3.5,0.81,True,0.704,False,True,False,False,0.794
CSUN00800,White,Male,False,True,False,91361,2.24,0.88,True,0.797,False,False,False,False,0.648
CSUN00801,Hispanic/Latino,Male,False,True,False,91340,3.39,0.657,True,0.864,False,False,False,False,0.794
CSUN00802,Hispanic/Latino,Male,True,True,False,91406,3.22,0.833,True,0.786,False,True,False,False,0.895
CSUN00803,Hispanic/Latino,Male,False,False,False,91344,3.16,0.895,True,0.768,False,True,False,False,0.872
CSUN00804,Hispanic/Latino,Female,True,False,False,91344,3.73,0.817,True,0.699,False,False,False,False,0.825
CSUN00805,Asian,Female,False,True,False,91344,2.72,0.981,True,0.941,False,True,False,True,0.631
CSUN00806,Two or More,Female,True,False,True,91340,3.92,1,True,0.755,False,True,False,False,0.746
CSUN00807,Hispanic/Latino,Female,True,False,False,91402,2.73,0.703,True,0.803,False,True,False,True,0.658
CSUN00808,Hispanic/Latino,Female,True,True,False,91340,2.38,0.647,True,0.697,False,True,False,True,0.623
CSUN00809,Black/African American,Non-binary,True,True,False,91364,2.3,0.701,True,0.589,False,False,False,False,0.884
CSUN00810,Other,Non-binary,False,True,False,91343,2.18,0.682,True,0.917,False,True,False,True,0.637
CSUN00811,Hispanic/Latino,Female,False,True,False,91344,3.52,0.819,True,0.665,False,True,False,True,0.741
CSUN00812,Hispanic/Latino,Female,False,True,False,91605,1.75,0.654,True,0.651,False,True,True,True,0.849
CSUN00813,Asian,Female,False,True,False,91436,2.59,0.677,True,0.879,False,True,False,False,0.641
CSUN00814,Hispanic/Latino,Female,False,False,True,91324,3.26,0.887,True,0.892,False,True,False,False,0.568
CSUN00815,White,Female,False,True,False,91326,3.22,0.848,True,0.853,False,True,False,True,0.8
CSUN00816,Asian,Male,False,True,False,91406,4.0,1,True,0.79,False,False,False,True,0.599
CSUN00817,Other,Male,True,False,False,91343,2.81,0.689,True,0.751,False,True,True,True,0.582
CSUN00818,Hispanic/Latino,Male,False,False,False,91402,3.55,0.869,True,0.997,False,True,False,True,0.99
CSUN00819,Hispanic/Latino,Female,False,True,False,91326,3.28,0.829,True,0.95,False,True,False,False,0.58
CSUN00820,White,Female,True,False,False,91402,2.89,0.667,True,0.83,False,False,False,False,0.699
CSUN00821,Hispanic/Latino,Male,False,True,False,91343,2.97,0.613,True,0.653,False,False,False,False,0.485
CSUN00822,White,Male,False,False,True,91344,3.27,0.904,True,0.671,False,True,False,True,0.74
CSUN00823,Asian,Male,False,False,False,91325,3.07,0.678,True,0.742,False,True,True,False,0.812
CSUN00824,Hispanic/Latino,Female,True,True,False,91406,4.0,0.698,True,0.905,False,True,False,True,0.766
CSUN00825,Hispanic/Latino,Male,True,False,False,91605,2.19,0.822,True,0.752,False,True,False,True,0.738
CSUN00826,Other,Male,False,True,True,91326,2.99,0.77,True,0.922,False,False,False,False,0.729
CSUN00827,Asian,Female,False,True,False,91344,2.81,0.88,True,0.771,False,True,True,False,0.567
CSUN00828,White,Female,True,True,True,91436,2.73,0.75,True,0.891,False,True,False,True,0.539
CSUN00829,Hispanic/Latino,Female,False,True,False,91406,3.45,0.944,True,0.797,False,True,False,False,0.833
CSUN00830,Other,Female,True,True,False,91436,2.4,0.711,True,0.685,True,True,False,False,0.542
CSUN00831,Hispanic/Latino,Male,True,True,False,91340,2.3,0.735,True,0.699,False,True,True,True,0.876
CSUN00832,Hispanic/Latino,Female,True,True,False,91324,3.18,0.871,True,0.933,False,False,False,True,0.744
CSUN00833,Hispanic/Latino,Female,False,True,False,91325,2.64,0.773,True,0.841,False,True,True,False,0.77
CSUN00834,Asian,Female,True,False,False,91361,2.92,0.743,True,0.715,False,True,False,False,0.815
CSUN00835,Hispanic/Latino,Female,False,True,False,91406,2.25,0.582,True,0.867,False,True,False,False,0.863
CSUN00836,Hispanic/Latino,Male,True,True,False,91331,3.18,0.786,True,1,False,False,False,False,0.648
CSUN00837,Black/African American,Male,True,True,False,91343,2.7,0.69,True,0.885,False,False,False,False,1
CSUN00838,Hispanic/Latino,Female,False,True,False,91340,2.64,0.855,True,0.736,False,False,False,False,0.592
CSUN00839,Two or More,Female,False,False,False,91362,3.27,0.739,True,0.788,False,True,False,False,0.689
CSUN00840,Hispanic/Latino,Male,False,True,False,91324,3.2,0.934,True,0.634,False,True,False,False,0.633
CSUN00841,Hispanic/Latino,Female,False,True,False,91324,3.66,0.854,True,0.775,False,True,False,False,0.562
CSUN00842,White,Male,True,False,False,91302,2.87,0.774,True,0.833,False,True,False,False,0.719
CSUN00843,Two or More,Female,False,False,False,91302,2.46,0.746,True,0.811,False,True,False,False,0.536
CSUN00844,White,Male,False,False,False,91436,2.58,0.77,True,0.837,False,False,False,False,0.572
CSUN00845,Asian,Non-binary,False,False,False,91402,2.43,0.925,True,0.936,False,True,True,True,0.738
CSUN00846,Two or More,Female,True,False,True,91343,2.68,0.773,True,0.837,False,True,False,True,0.666
CSUN00847,Hispanic/Latino,Female,True,True,False,91362,2.56,0.781,True,0.693,False,True,False,True,0.559
CSUN00848,Asian,Female,False,True,False,91340,3.41,0.752,True,0.819,False,True,False,False,0.645
CSUN00849,Black/African American,Male,False,True,False,91605,3.43,0.82,True,0.941,False,True,False,False,0.865
CSUN00850,Hispanic/Latino,Male,False,True,False,91340,2.74,0.807,True,0.874,False,True,False,False,0.483
CSUN00851,Hispanic/Latino,Female,True,True,False,91406,3.65,0.875,True,0.803,False,True,False,True,0.722
CSUN00852,Hispanic/Latino,Male,True,True,False,91331,2.35,0.859,True,0.852,False,False,True,False,0.704
CSUN00853,Hispanic/Latino,Female,False,False,False,91362,2.55,0.78,True,0.961,False,False,False,True,0.793
CSUN00854,Black/African American,Female,False,True,False,91406,3.27,0.924,True,0.647,False,True,False,False,0.942
CSUN00855,Two or More,Male,False,False,False,91361,2.31,0.728,True,0.881,False,False,True,False,0.578
CSUN00856,White,Female,True,True,False,91436,2.09,0.66,True,0.732,False,False,True,False,0.822
CSUN00857,Hispanic/Latino,Male,False,True,False,91605,2.95,0.92,True,0.94,False,True,False,False,0.948
CSUN00858,Hispanic/Latino,Male,True,True,False,91344,3.13,0.716,True,0.614,False,False,False,True,0.836
CSUN00859,Hispanic/Latino,Female,True,True,False,91605,3.09,0.743,True,0.624,False,True,False,True,0.743
CSUN00860,White,Female,True,False,False,91325,2.68,0.721,True,0.916,False,True,False,False,0.608
CSUN00861,Hispanic/Latino,Female,False,False,False,91326,2.97,0.857,True,0.809,False,False,False,True,0.895
CSUN00862,Asian,Male,True,True,False,91605,2.26,0.694,True,0.806,False,False,True,False,0.786
CSUN00863,Hispanic/Latino,Female,False,False,False,91406,3.3,0.768,True,0.776,False,False,True,True,0.704
CSUN00864,Hispanic/Latino,Male,False,True,True,91343,2.16,0.589,True,0.64,False,True,False,False,0.737
CSUN00865,White,Female,False,False,False,91302,2.49,0.945,True,0.794,False,False,False,False,0.846
CSUN00866,Hispanic/Latino,Non-binary,False,True,False,91331,3.25,0.733,True,0.814,False,True,False,False,0.937
CSUN00867,Hispanic/Latino,Male,True,False,False,91325,2.93,0.769,True,0.849,False,False,False,False,0.828
CSUN00868,Hispanic/Latino,Female,True,True,False,91340,3.72,0.959,True,0.733,False,False,False,False,0.798
CSUN00869,Asian,Female,True,False,False,91324,2.5,0.749,True,0.746,False,True,True,True,0.622
CSUN00870,Hispanic/Latino,Female,False,True,False,91436,3.17,0.819,True,0.858,False,True,True,False,0.612
CSUN00871,Hispanic/Latino,Male,True,True,False,91402,2.47,0.761,True,0.94,False,False,True,False,0.66
CSUN00872,White,Male,True,False,False,91436,3.49,0.865,True,0.959,False,True,False,False,0.935
CSUN00873,Hispanic/Latino,Female,True,True,False,91340,3.18,0.873,True,0.715,False,True,False,True,0.656
CSUN00874,Hispanic/Latino,Male,True,True,False,91325,2.35,0.768,True,0.785,False,True,True,False,0.806
CSUN00875,Two or More,Male,True,True,False,91331,3.69,0.856,True,0.943,False,False,True,True,0.737
CSUN00876,Hispanic/Latino,Male,False,False,False,91402,2.45,0.671,True,0.547,False,True,False,False,0.633
CSUN00877,White,Female,True,False,False,91302,2.92,0.678,True,0.804,True,True,False,False,0.964
CSUN00878,Hispanic/Latino,Female,True,False,False,91364,2.04,0.741,True,0.836,False,False,False,False,0.715
CSUN00879,Hispanic/Latino,Female,False,True,False,91331,1.98,0.723,True,0.715,False,False,True,False,0.804
CSUN00880,Hispanic/Latino,Male,False,True,False,91402,3.99,0.869,True,0.852,True,False,False,True,0.51
CSUN00881,Hispanic/Latino,Female,True,False,False,91325,2.88,0.861,True,0.824,False,True,True,False,0.643
CSUN00882,White,Female,True,False,False,91362,3.84,0.827,True,0.739,False,True,True,True,0.701
CSUN00883,Hispanic/Latino,Male,True,False,False,91344,3.11,0.857,True,0.801,False,False,True,True,0.607
CSUN00884,Two or More,Female,False,True,False,91364,2.8,0.762,True,0.66,False,False,False,False,0.705
